                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
       1285465.3161533175	      5819	      8323	      1115	    8322	         15	        393	     3	    510.522580
       1289038.9742129482	      5826	      8334	      1115	    8333	         15	        393	     3	    510.522580
       1292612.6322725790	      5833	      8348	      1116	    8347	         15	        393	     3	    510.522580
       1296017.3778026074	      5839	      8359	      1118	    8358	         15	        393	     3	    852.132630
       1299605.0081195757	      5845	      8370	      1120	    8369	         15	        394	     2	    910.804769
       1303234.1386010053	      5860	      8401	      1129	    8400	         15	        397	     3	    225.476587
       1307227.2271262761	      5874	      8421	      1132	    8420	         15	        398	     3	    443.774194
       1310555.0428088717	      5882	      8434	      1135	    8433	         15	        400	     3	    242.166051
       1314309.2237920777	      5892	      8449	      1138	    8448	         15	        401	     4	    458.836274
       1317979.9139819497	      5900	      8458	      1138	    8457	         15	        401	     4	    458.836274
       1321214.8770640853	      5909	      8471	      1140	    8470	         15	        402	     4	    497.295296
       1324955.8958088267	      5918	      8486	      1142	    8485	         15	        403	     3	    555.086858
       1328512.5540358154	      5926	      8500	      1145	    8499	         15	        404	     4	    860.164740
       1332429.5078833115	      5941	      8521	      1150	    8520	         15	        406	     4	    611.902012
       1336100.9199524873	      5947	      8530	      1150	    8529	         15	        406	     4	    611.902012
       1339510.6542000226	      5953	      8540	      1151	    8539	         15	        407	     4	    350.224190
       1342870.8314548247	      5963	      8555	      1154	    8554	         15	        408	     3	    622.478675
       1346591.1043488793	      5974	      8573	      1158	    8572	         15	        410	     3	    471.461611
       1350463.5903329083	      5981	      8583	      1159	    8582	         15	        410	     3	    757.588965
       1353915.0547322822	      5986	      8591	      1160	    8590	         15	        411	     3	    421.108538
       1357235.8148355200	      6007	      8626	      1169	    8625	         15	        415	     3	    510.730244
       1360929.2560251353	      6017	      8643	      1172	    8642	         15	        417	     2	    264.840374
       1364608.4904569450	      6027	      8658	      1175	    8657	         15	        418	     3	    354.822212
       1368158.2516323891	      6036	      8673	      1177	    8672	         15	        419	     3	    257.397632
       1371699.6076728581	      6049	      8694	      1181	    8693	         15	        421	     3	    281.754894
       1375227.9530627553	      6063	      8717	      1187	    8716	         15	        424	     3	     54.975696
       1378814.4623325625	      6077	      8735	      1192	    8734	         15	        425	     3	    339.587602
       1382536.4000893531	      6090	      8759	      1197	    8758	         15	        428	     3	    138.421507
       1386187.1555908276	      6104	      8778	      1201	    8777	         15	        429	     3	    266.828680
       1389972.9461897095	      6114	      8792	      1203	    8791	         15	        429	     4	    666.465394
       1393305.2731612965	      6119	      8797	      1203	    8796	         15	        429	     4	    666.465394
       1396850.7061649472	      6126	      8808	      1205	    8807	         15	        430	     3	    711.587341
       1400575.9231437210	      6130	      8815	      1207	    8814	         15	        431	     3	    693.243523
       1404042.1407594813	      6135	      8821	      1207	    8820	         15	        431	     3	    693.243523
       1408151.8583424094	      6144	      8834	      1209	    8833	         15	        432	     3	    692.324685
       1411349.7810628868	      6147	      8838	      1210	    8837	         15	        432	     4	   1065.974240
       1414850.3358341896	      6160	      8861	      1216	    8860	         15	        435	     3	    319.522649
       1418613.3384223019	      6171	      8877	      1220	    8876	         15	        436	     4	    755.546556
